,cluster_id,genes,size,reactome_term,reactome_name,reactome_pval
1191,1190,"['ELMO3', 'TMEM181']",2,None,None,1.0
1192,1191,"['ELOF1', 'IWS1', 'MATR3', 'PERP']",4,R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.00048534292002111457
1193,1192,"['EMC1', 'EMC2', 'EMC3', 'EMC4', 'EMC7', 'KDSR', 'MMGT1', 'ZEB2']",8,R-HSA-9832991,Formation of the posterior neural plate,0.00022019524704575133
1194,1193,"['EMG1', 'PGAM1', 'SEPTIN7']",3,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,0.14679787171775183
1195,1194,"['EML4', 'GLTPD2', 'KRT40', 'LPAR3', 'PLA2G5']",5,R-HSA-419408,Lysosphingolipid and LPA receptors,0.028877918884032572
1196,1195,"['ENPP3', 'SCAF11']",2,R-HSA-199220,Vitamin B5 (pantothenate) metabolism,0.005131156950632598
1197,1196,"['EOGT', 'GPR3', 'MAFF']",3,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.10670277070611833
1198,1197,"['EPB41L3', 'PBX1', 'TMEM121B']",3,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,0.00019036533525873534
1199,1198,"['EPC2', 'ING3', 'PHC2']",3,R-HSA-4655427,SUMOylation of DNA methylation proteins,0.008190906293271794
1200,1199,"['EPHA2', 'SERTAD1', 'SH3KBP1', 'TTLL9', 'USP22']",5,R-HSA-3928663,EPHA-mediated growth cone collapse,0.03746834010045974
1201,1200,"['EPHB6', 'KCNH8', 'KEL', 'OSBP', 'PCDHA7', 'TRAPPC1', 'TRAPPC4']",7,R-HSA-204005,COPII-mediated vesicle transport,0.012351397786894203
1202,1201,"['EPRS1', 'GP1BA', 'IARS1', 'TIAM2', 'UCKL1', 'ZNF552', 'ZNF587B', 'ZNF749']",8,R-HSA-379716,Cytosolic tRNA aminoacylation,0.004225044828150337
1203,1202,"['EPSTI1', 'SLC2A13', 'YAF2', 'ZNF771']",4,R-HSA-429593,Inositol transporters,0.009398306715047378
1204,1203,"['ERBB2', 'ERBB3', 'GRHL2', 'KATNA1', 'KRT28', 'SQLE', 'TRIB1']",7,R-HSA-1306955,GRB7 events in ERBB2 signaling,3.4123264044838564e-05
1205,1204,"['ERBIN', 'ERCC8', 'FAM162A', 'FBXO33', 'KIAA0586', 'SLC35F5', 'TRIM23', 'TTL', 'USP16']",9,R-HSA-9652282,Drug-mediated inhibition of ERBB2 signaling,0.004358129366749841
1206,1205,"['EREG', 'SIDT1']",2,R-HSA-212718,EGFR interacts with phospholipase C-gamma,0.005637577752177991
1207,1206,"['ERICH6B', 'LCA5', 'NOD2', 'TOX3']",4,R-HSA-168638,NOD1/2 Signaling Pathway,0.018286739702915278
1208,1207,"['ERLIN2', 'KCNU1', 'TACC1', 'VSTM2L']",4,R-HSA-1300642,Sperm Motility And Taxes,0.013274846798254303
1209,1208,"['ERRFI1', 'SPPL3']",2,None,None,1.0
1210,1209,"['ERV3-1', 'ZNF736']",2,R-HSA-212436,Generic Transcription Pathway,0.19322201586224863
1211,1210,"['EVI2B', 'OMG', 'PDS5A', 'PDS5B']",4,R-HSA-2470946,Cohesin Loading onto Chromatin,0.00010341510919598118
1212,1211,"['EVI5L', 'OR2T10', 'OR4C11', 'OR4C6', 'OR4P4', 'OR4S2', 'SPICE1', 'TBC1D31']",8,R-HSA-9752946,Expression and translocation of olfactory receptors,3.7219893833650985e-11
1213,1212,"['EVX2', 'NACAD', 'SLC49A4']",3,None,None,1.0
1214,1213,"['EXO1', 'HERC2', 'KDM5A', 'POLE3', 'POLE4']",5,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.00020535073524630132
1215,1214,"['EXOC1', 'EXOC2', 'EXOC3', 'EXOC5']",4,R-HSA-5620916,VxPx cargo-targeting to cilium,2.9652059074791737e-07
1216,1215,"['EXPH5', 'IFT46', 'INVS', 'OPCML', 'TMPRSS5']",5,R-HSA-5620924,Intraflagellar transport,0.05601649956591215
1217,1216,"['EZHIP', 'MYORG', 'RNF187', 'TMEM275']",4,None,None,1.0
1218,1217,"['F13B', 'MFSD1']",2,R-HSA-140875,Common Pathway of Fibrin Clot Formation,0.012772443486255391
1219,1218,"['F2RL3', 'ZKSCAN7']",2,R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs),0.027393797864543323
1220,1219,"['F7', 'GPR132', 'PROZ', 'RPS6KL1', 'TMEM255B']",5,R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,6.96454053202844e-05
1221,1220,"['FAAH2', 'PKIA']",2,R-HSA-2142753,Arachidonic acid metabolism,0.03201989311067832
1222,1221,"['FABP4', 'HPS4', 'IL9', 'SMIM2']",4,R-HSA-8985947,Interleukin-9 signaling,0.015426970523280015
1223,1222,"['FAF2', 'TMEM41B', 'UBE2G2', 'UBE2J1']",4,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,0.08424555330051098
1224,1223,"['FAHD2A', 'KCNIP3']",2,R-HSA-5576894,Phase 1 - inactivation of fast Na+ channels,0.003078696881713916
1225,1224,"['FAM131B', 'GIMAP6', 'IL1RAPL1', 'ZNF783']",4,R-HSA-9007892,Interleukin-38 signaling,0.0034626448617537386
1226,1225,"['FAM13B', 'KCNRG', 'ZC3H12B']",3,R-HSA-9013148,CDC42 GTPase cycle,0.08823595763353953
1227,1226,"['FAM161A', 'KRTCAP2', 'NR1D2', 'OSTC', 'SSR2']",5,R-HSA-383280,Nuclear Receptor transcription pathway,0.043339946341891866
1228,1227,"['FAM163B', 'SLC10A2', 'TRIM42']",3,R-HSA-159418,Recycling of bile acids and salts,0.02231738084692103
1229,1228,"['FAM171A2', 'FBXL3', 'GRIN3B', 'KISS1R', 'MADCAM1', 'MIDN', 'MIER2', 'RASEF', 'S1PR3']",9,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,0.07426336676515888
1230,1229,"['FAM186B', 'FAM209B', 'GALNT4', 'GPR152', 'IL18BP', 'RETREG3', 'SLC27A3', 'SPR', 'ZDHHC24']",9,R-HSA-9012546,Interleukin-18 signaling,0.013337389254794219
1231,1230,"['FANCB', 'SS18']",2,R-HSA-6783310,Fanconi Anemia Pathway,0.026907909272155472
1232,1231,"['FANCG', 'IER5', 'TEKTIP1']",3,R-HSA-6783310,Fanconi Anemia Pathway,0.03352098591006791
1233,1232,"['FAT3', 'RFX7', 'ZNF275']",3,None,None,1.0
1234,1233,"['FAU', 'MAK16', 'UTP15']",3,R-HSA-72649,Translation initiation complex formation,0.05054412407780462
1235,1234,"['FBXL13', 'GGCT', 'MOSMO', 'PBX3', 'RAMP2']",5,R-HSA-419812,Calcitonin-like ligand receptors,0.009844894127206127
1236,1235,"['FBXW7', 'MYOD1']",2,R-HSA-9604323,Negative regulation of NOTCH4 signaling,0.0015540725770547548
1237,1236,"['FCAMR', 'IL10', 'NPPB', 'SPARC', 'SPATA3']",5,R-HSA-1251985,Nuclear signaling by ERBB4,0.0022098295120589473
1238,1237,"['FCGR1A', 'LCE1F', 'RPL36A', 'SPRR1A', 'SPRR1B', 'SPRR2F']",6,R-HSA-6809371,Formation of the cornified envelope,2.149706706644494e-05
1239,1238,"['FCHSD2', 'FUCA1', 'MAP7D1', 'WDR6']",4,R-HSA-9013424,RHOV GTPase cycle,0.03933042899064543
1240,1239,"['FCN1', 'SCN2B', 'TMEM25']",3,R-HSA-2855086,Ficolins bind to repetitive carbohydrate structures on the target cell surface,0.00461508079408135
1241,1240,"['FCN2', 'PDE6B']",2,R-HSA-2855086,Ficolins bind to repetitive carbohydrate structures on the target cell surface,0.00461508079408135
1242,1241,"['FDFT1', 'FDPS', 'LSS', 'SREBF2']",4,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),2.4987234503726086e-11
1243,1242,"['FEM1C', 'PDCD2L']",2,R-HSA-8951664,Neddylation,0.13758784504558863
1244,1243,"['FEV', 'NOX1', 'NPW']",3,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,0.028895312353401925
1245,1244,"['FIG4', 'VAC14']",2,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,0.00010886628450190727
1246,1245,"['FIGNL2', 'GMCL2', 'TMEM271']",3,None,None,1.0
1247,1246,"['FLCN', 'GNPTAB', 'LAMTOR1', 'TBC1D5']",4,R-HSA-9639288,Amino acids regulate mTORC1,0.002252118447289453
1248,1247,"['FLI1', 'LIG1', 'USP14']",3,R-HSA-9825895,Regulation of MITF-M-dependent genes involved in DNA damage repair and senescence,1.0796618176156514e-05
1249,1248,"['FMC1', 'GSTK1', 'TRIM27']",3,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.029961001756716787
1250,1249,"['FMN1', 'SLC34A2']",2,R-HSA-427589,Type II Na+/Pi cotransporters,0.0022456041047081987
1251,1250,"['FMO4', 'GLI3', 'IRF1', 'METTL22', 'PHF19', 'WFDC8']",6,R-HSA-5635851,GLI proteins bind promoters of Hh responsive genes to promote transcription,0.012765511643916594
1252,1251,"['FNDC3B', 'GPS2', 'KLF6', 'PIGX', 'TNRC18']",5,R-HSA-162710,Synthesis of glycosylphosphatidylinositol (GPI),0.0373492847339566
1253,1252,"['FOLR3', 'TREH']",2,R-HSA-189085,Digestion of dietary carbohydrate,0.00519296305791217
1254,1253,"['FOSL1', 'GABARAP', 'IER3IP1', 'JUN', 'LMNA', 'MAP2K7', 'NAPG', 'PDGFRA', 'PRKCE', 'REST', 'RNF216', 'SACS', 'SLC16A13', 'SOS2', 'TIPARP', 'TMEM167A', 'YIPF5', 'ZEB1', 'ZNF106']",19,R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.004266121392286881
1255,1254,"['FOXE3', 'GPR150']",2,R-HSA-418555,G alpha (s) signalling events,0.047922570089367955
1256,1255,"['FOXI2', 'HMX2', 'KBTBD11', 'SLC24A3']",4,R-HSA-425561,Sodium/Calcium exchangers,0.009591639608157676
1257,1256,"['FOXJ3', 'RNF19B']",2,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,0.1154038354572674
1258,1257,"['FOXL3', 'PCDHGB5', 'PRB3', 'PRM3', 'SAA2']",5,None,None,1.0
1259,1258,"['FSD2', 'MFGE8', 'SLCO3A1']",3,R-HSA-8957275,Post-translational protein phosphorylation,0.09366594380780102
1260,1259,"['FSTL4', 'MFAP5', 'SHOX2', 'SOCS2', 'WBP2NL']",5,R-HSA-1266695,Interleukin-7 signaling,0.0005284298464128812
1261,1260,"['FTO', 'PARN', 'PWP1', 'RPF1']",4,R-HSA-1253288,Downregulation of ERBB4 signaling,0.008444437049990317
1262,1261,"['FUT6', 'HPS3', 'ITGB7', 'RARG']",4,R-HSA-383280,Nuclear Receptor transcription pathway,0.07971874758499164
1263,1262,"['FZD5', 'WNT7B']",2,R-HSA-373080,Class B/2 (Secretin family receptors),0.004017187438892567
1264,1263,"['FZD8', 'HOXD12', 'MIP', 'MPP2', 'TACSTD2']",5,R-HSA-156711,Polo-like kinase mediated events,0.02337365347124487
1265,1264,"['GABRA3', 'MAGEB2', 'TSHR']",3,R-HSA-375281,Hormone ligand-binding receptors,0.013402058175731923
1266,1265,"['GABRB1', 'JAK1', 'LIFR', 'MCCC2', 'PCYT1B', 'PMEL']",6,R-HSA-8939247,RUNX1 regulates transcription of genes involved in interleukin signaling,0.00013319378265963522
1267,1266,"['GALNTL6', 'SI']",2,R-HSA-189085,Digestion of dietary carbohydrate,0.015498128615709539
1268,1267,"['GANAB', 'MOGS']",2,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,1.3400367285587578e-05
1269,1268,"['GARRE1', 'NFKBID', 'PEPD']",3,R-HSA-9013408,RHOG GTPase cycle,0.044190933972369284
1270,1269,"['GAS2L3', 'KLHL35', 'KRT2', 'LOX', 'LRP6', 'PAH', 'PITHD1', 'TMEM170B', 'ZNRF2']",9,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.05967115200125428
1271,1270,"['GAS6', 'GRTP1', 'NALF1']",3,R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,0.004038973966733805
1272,1271,"['GAS7', 'LYPD6', 'TAF1A', 'TAF1B']",4,R-HSA-73772,RNA Polymerase I Promoter Escape,0.001125890084961334
1273,1272,"['GCSAM', 'IMPG2', 'LACTB2', 'TMEM215', 'ZNF527']",5,None,None,1.0
1274,1273,"['GDF10', 'NT5M', 'OLIG1']",3,R-HSA-73621,Pyrimidine catabolism,0.025904139554318917
1275,1274,"['GDPD3', 'TBX6', 'TLCD3B']",3,R-HSA-9793380,Formation of paraxial mesoderm,0.00015340170687594412
1276,1275,"['GFAP', 'MYL4']",2,R-HSA-1251985,Nuclear signaling by ERBB4,0.00032340460792656955
1277,1276,"['GIMAP5', 'GRHL1']",2,R-HSA-1989781,PPARA activates gene expression,0.00036757984439916846
1278,1277,"['GIMD1', 'GNG14']",2,None,None,1.0
1279,1278,"['GIP', 'GREB1L', 'IKBIP', 'KRTAP13-3', 'KRTAP19-7', 'KRTAP23-1', 'SRPK2', 'TAC4', 'TMEM92']",9,R-HSA-9758274,Regulation of NF-kappa B signaling,0.0002489834735175389
1280,1279,"['GIT1', 'MYO18A', 'PIPOX']",3,R-HSA-3928664,Ephrin signaling,0.01758196379807997
1281,1280,"['GKN2', 'GPA33', 'IGDCC3', 'USB1']",4,None,None,1.0
1282,1281,"['GLE1', 'SEC16A', 'TTF1']",3,R-HSA-73863,RNA Polymerase I Transcription Termination,0.04560210453066782
1283,1282,"['GLIPR1', 'IFI6', 'P4HA1', 'SULT1C3']",4,R-HSA-909733,Interferon alpha/beta signaling,0.005845681899382282
1284,1283,"['GLT8D1', 'TBC1D22B']",2,None,None,1.0
1285,1284,"['GMIP', 'GPR15', 'HGD', 'KATNAL1', 'NEGR1', 'POU1F1', 'TAFA4', 'YIPF7']",8,R-HSA-8963684,Tyrosine catabolism,0.037703937706512036
1286,1285,"['GNA13', 'LPAR1', 'PRKAR1A', 'RIC8A']",4,R-HSA-416482,G alpha (12/13) signalling events,0.08985626316642448
1287,1286,"['GNAT3', 'KCNA4', 'KRT26', 'SAMD13', 'ZNF569']",5,R-HSA-170670,Adenylate cyclase inhibitory pathway,0.028877918884032572
1288,1287,"['GNE', 'RAB5C', 'SNAP29', 'TGFBRAP1', 'VPS8', 'WWP2']",6,R-HSA-432722,Golgi Associated Vesicle Biogenesis,0.08273156585228214
1289,1288,"['GNL2', 'NSA2', 'SKP1']",3,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,0.04157265814271849
1290,1289,"['GNPTG', 'HTR5A', 'ISG20', 'LRRTM2', 'NTN3', 'REPIN1', 'SLC4A3', 'TMEM210', 'ZNF200']",9,R-HSA-425381,Bicarbonate transporters,0.024871799680162066
1291,1290,"['GOLGA6B', 'IL31RA', 'MAP3K1', 'RABL2A', 'ZNF417', 'ZNF587']",6,R-HSA-933542,TRAF6 mediated NF-kB activation,0.026638015763160383
1292,1291,"['GOLGA7', 'GRB10', 'KIAA1671', 'LRRC4C', 'RNASE10', 'SYT13']",6,R-HSA-9648895,Response of EIF2AK1 (HRI) to heme deficiency,0.0007114508464007852
1293,1292,"['GOT2', 'MRPS36']",2,R-HSA-389661,Glyoxylate metabolism and glycine degradation,0.00047423968550663886
1294,1293,"['GPAA1', 'PGAP2']",2,R-HSA-162791,Attachment of GPI anchor to uPAR,0.003847135670339785
1295,1294,"['GPN3', 'NLRP4', 'PFDN6', 'QARS1', 'RARS1', 'RPAP2', 'URI1', 'ZNF407', 'ZSCAN5A']",9,R-HSA-379716,Cytosolic tRNA aminoacylation,0.0017002594015465
1296,1295,"['GPR153', 'HBM', 'UNKL']",3,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,0.16801101218726766
1297,1296,"['GPR176', 'RECK']",2,R-HSA-418555,G alpha (s) signalling events,0.12632734691293224
1298,1297,"['GPR45', 'INPP4A', 'RHOJ', 'RIBC1', 'SCN10A']",5,R-HSA-5576892,Phase 0 - rapid depolarisation,0.042776789571814966
1299,1298,"['GRAMD1A', 'LRFN3']",2,R-HSA-8849932,Synaptic adhesion-like molecules,0.011755927653115061
1300,1299,"['GRB7', 'IKZF3', 'JUP', 'KRT32', 'LRRC3C', 'MIEN1', 'NEUROD2', 'PGAP3', 'PNMT', 'STARD3', 'TCAP', 'WIPF2']",12,R-HSA-1306955,GRB7 events in ERBB2 signaling,0.01795100656315196
1301,1300,"['GRHL3', 'KRTAP13-4', 'TMEM86A', 'XCR1']",4,R-HSA-416476,G alpha (q) signalling events,0.1686698996955024
1302,1301,"['GRIA1', 'OAZ1', 'STRAP']",3,R-HSA-399710,Activation of AMPA receptors,0.008507048528956784
1303,1302,"['GRIP2', 'TEX13A', 'TEX50']",3,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,0.011755927653115061
1304,1303,"['GRK6', 'LRRC8A', 'PPFIA3', 'RAB24', 'SQSTM1', 'UBR1', 'USP27X']",7,R-HSA-209560,NF-kB is activated and signals survival,0.03410154405891752
1305,1304,"['GSAP', 'TYW1']",2,R-HSA-6782861,Synthesis of wybutosine at G37 of tRNA(Phe),0.0025672282589155326
1306,1305,"['GSG1', 'PRM1', 'RDH11']",3,R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,0.013408907278785742
1307,1306,"['GSPT1', 'HECTD1', 'KCMF1', 'ORC2', 'TAF1D', 'UBR4']",6,R-HSA-113507,E2F-enabled inhibition of pre-replication complex formation,0.02286121671465602
1308,1307,"['GSTA3', 'NDRG2', 'PRR15', 'SCGB1D2', 'SPARCL1']",5,R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,0.00022321400924896206
1309,1308,"['GSTM1', 'OR10H3', 'OR10H4', 'PRAMEF4', 'ZNF443', 'ZNF799']",6,R-HSA-9752946,Expression and translocation of olfactory receptors,0.0012096401251743272
1310,1309,"['GTF2I', 'MEA1', 'NBPF3', 'TCEAL9']",4,None,None,1.0
1311,1310,"['GUCD1', 'LRRC75B', 'SCAND1']",3,None,None,1.0
1312,1311,"['GUCY2D', 'LGALS4', 'RYR1', 'WDR88']",4,R-HSA-5578775,Ion homeostasis,0.036389464473898236
1313,1312,"['GVQW3', 'NFILZ', 'NPIPB11', 'OR14K1', 'SENP3', 'SYN2']",6,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,0.024816233008214894
1314,1313,"['GYG2', 'HEBP2', 'INTS6L', 'LEFTY2', 'MAGEC3', 'MYADML2', 'NLGN4X', 'RALGDS', 'RBMXL3', 'RUFY1', 'TMEM139', 'ZNF496']",12,R-HSA-1433617,Regulation of signaling by NODAL,0.03186171171587582
1315,1314,"['GZMK', 'ZCCHC13']",2,None,None,1.0
1316,1315,"['H1-5', 'H2BC10', 'H2BC17']",3,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,1.7987686238285505e-06
1317,1316,"['H2AC17', 'H2AC4', 'H2AC6', 'H2AC7', 'SRSF10']",5,R-HSA-5689901,Metalloprotease DUBs,6.745338887448327e-08
1318,1317,"['H2AZ1', 'NCDN', 'NUDCD3', 'SRCAP', 'VPS72', 'ZNHIT1']",6,R-HSA-3214847,HATs acetylate histones,0.04164491226668243
1319,1318,"['H2BC18', 'METTL8', 'NCF1', 'OR10AG1', 'OR2A14', 'OR2H1', 'OR4A16', 'OR4C15', 'OR4F6', 'OR5AS1', 'OR5D18', 'OR5F1', 'OR5K4', 'OR5L2', 'OR5M11', 'OR5M3', 'OR5M8', 'OR5M9', 'OR5T1', 'OR5T2', 'OR5W2', 'OR6C65', 'OR6C76', 'OR8G5', 'OR8H3', 'OR8I2', 'OR8J1', 'OR8K5', 'OR8U1', 'SLN', 'TRIM49D1']",31,R-HSA-9752946,Expression and translocation of olfactory receptors,1.1102230246251565e-16
1320,1319,"['H3-3B', 'HIRA']",2,R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,0.0002018142247627308
1321,1320,"['H3C10', 'H3C11', 'H3C4', 'H3C8', 'H4C4', 'PPP1R37', 'RBM15B']",7,R-HSA-3214842,HDMs demethylate histones,0.00014137000745384487
1322,1321,"['H3C6', 'H4C3']",2,R-HSA-3214842,HDMs demethylate histones,2.371854920257821e-05
1323,1322,"['H4C7', 'METTL27', 'VWA5B2']",3,None,None,1.0
1324,1323,"['HACD4', 'IFNA6', 'IFNE', 'KLHL9']",4,R-HSA-933541,TRAF6 mediated IRF7 activation,0.0009332680743833199
1325,1324,"['HAPSTR1', 'HUWE1', 'NCAPD3', 'UBE2D3', 'USP7', 'VCPIP1', 'ZNF574']",7,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,0.13424526304028328
1326,1325,"['HAUS1', 'HAUS4', 'HAUS5', 'HAUS6', 'HAUS7', 'HAUS8', 'KIF11', 'NEDD1']",8,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,2.196966941703238e-09
1327,1326,"['HBB', 'L3MBTL3']",2,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.0004618164236548372
1328,1327,"['HCFC1', 'NLRP7', 'PRTFDC1', 'PUF60']",4,R-HSA-72163,mRNA Splicing - Major Pathway,0.18665953768826826
1329,1328,"['HCRTR2', 'PAF1', 'RBM42']",3,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,0.0021803734065835023
1330,1329,"['HDAC6', 'PRKD2', 'RGCC', 'SERGEF', 'SLC36A1']",5,R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.00048534292002111457
1331,1330,"['HDAC8', 'MAU2', 'NIPBL', 'SETDB1', 'SMC1A', 'SMC3', 'SREK1']",7,R-HSA-2470946,Cohesin Loading onto Chromatin,9.857040073057988e-09
1332,1331,"['HEXIM1', 'INTS12', 'INTS6', 'SETD1A']",4,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,0.010976599142038523
1333,1332,"['HHEX', 'JAK2', 'MLANA', 'PKIB', 'PLPP6', 'SPATA6L', 'UGT8']",7,R-HSA-9027283,Erythropoietin activates STAT5,0.013209762322367036
1334,1333,"['HIC2', 'MYBL2', 'NMT1', 'OTUD5', 'XPR1']",5,R-HSA-8869496,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,1.831085283754419e-05
1335,1334,"['HIGD2B', 'MARCOL', 'MSANTD5']",3,None,None,1.0
1336,1335,"['HINT2', 'RAPGEF4']",2,R-HSA-392517,Rap1 signalling,0.01682453454357813
1337,1336,"['HLA-DQB1', 'IFNG', 'MC4R', 'NEFM', 'PGR', 'RAB11FIP1', 'SPINK6', 'TFCP2', 'ZFR2', 'ZNF664', 'ZNF829', 'ZNF850']",12,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),0.0009500963492402592
1338,1337,"['HLF', 'OCA2', 'PDE8B']",3,R-HSA-5662702,Melanin biosynthesis,0.017837330952721442
1339,1338,"['HNF4A', 'NRAP', 'PRDM15', 'RBM47', 'SLC17A1', 'TCF7L2']",6,R-HSA-210745,Regulation of gene expression in beta cells,4.2985308690290935e-07
1340,1339,"['HOGA1', 'ISOC2', 'TMC4', 'ZNF524']",4,R-HSA-389661,Glyoxylate metabolism and glycine degradation,0.014562398675334931
1341,1340,"['HOXB7', 'NPY', 'RCN3']",3,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0006400194712575802
1342,1341,"['HOXC10', 'HOXC11']",2,R-HSA-9830674,Formation of the ureteric bud,0.0037214044916290545
1343,1342,"['HPS5', 'SYTL4']",2,R-HSA-114608,Platelet degranulation ,0.07018752027834618
1344,1343,"['HSD17B1', 'SLC4A9']",2,R-HSA-425381,Bicarbonate transporters,0.008062924622928236
1345,1344,"['HSP90AB1', 'STIP1']",2,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.0015219822503622638
1346,1345,"['HSP90B1', 'MESD', 'NOX4', 'SLC27A6', 'STXBP2', 'TXNDC11']",6,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,0.0003702971470941341
1347,1346,"['HTR1E', 'KCNK4', 'PDE11A', 'TCEANC2']",4,R-HSA-1299503,TWIK related potassium channel (TREK),0.0041022953921540095
1348,1347,"['HTR2C', 'KLHDC1', 'KRTAP4-5', 'KRTAP4-9']",4,R-HSA-390666,Serotonin receptors,0.007488923887866372
1349,1348,"['HYPK', 'POLR1H', 'RPS19BP1', 'SRFBP1', 'ZNHIT3']",5,R-HSA-73772,RNA Polymerase I Promoter Escape,0.041579212809313204
1350,1349,"['IBTK', 'XPO7']",2,None,None,1.0
1351,1350,"['IFITM5', 'NTF4']",2,R-HSA-9026357,NTF4 activates NTRK2 (TRKB) signaling,0.00205325562540859
1352,1351,"['IFNA1', 'IFNA17', 'IFNA21', 'IFNA4', 'IFNA7']",5,R-HSA-933541,TRAF6 mediated IRF7 activation,1.1102230246251565e-16
1353,1352,"['IFNA5', 'IFNA8']",2,R-HSA-933541,TRAF6 mediated IRF7 activation,3.180766761090581e-10
1354,1353,"['IGSF1', 'PAX7', 'TECTB']",3,R-HSA-9834899,Specification of the neural plate border,0.00010603071319981172
1355,1354,"['IL13RA1', 'IL4R', 'NLGN1']",3,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.0020493202585157855
1356,1355,"['IL17C', 'POT1', 'TINF2']",3,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,0.00023641133358986988
1357,1356,"['IL1B', 'KCNA3', 'RUNX1T1']",3,R-HSA-5660668,CLEC7A/inflammasome pathway,2.073297813431907e-07
1358,1357,"['IL24', 'SMIM15']",2,R-HSA-8854691,Interleukin-20 family signaling,0.012964439680982931
1359,1358,"['IL6ST', 'STAT3']",2,R-HSA-1059683,Interleukin-6 signaling,4.2947663203563025e-09
1360,1359,"['ILF2', 'ILF3']",2,R-HSA-9833482,PKR-mediated signaling,0.003193526120593315
1361,1360,"['IMPA1', 'OVCA2']",2,R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",0.012267436238798668
1362,1361,"['INCENP', 'PCF11', 'SART1', 'SPRYD4']",4,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.12472179661278882
1363,1362,"['ING1', 'ING2']",2,R-HSA-6811555,PI5P Regulates TP53 Acetylation,0.0032717448996144594
1364,1363,"['INPP5D', 'SPACA6']",2,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,0.020871688882298844
1365,1364,"['INPP5K', 'RAB18', 'RAB3GAP1', 'TBC1D20']",4,R-HSA-9007101,Rab regulation of trafficking,0.0009296654384837177
1366,1365,"['INTS2', 'INTS3', 'INTS5', 'INTS7', 'NUP107', 'TPR']",6,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,0.00023579037566689998
1367,1366,"['IP6K2', 'STX12']",2,R-HSA-909733,Interferon alpha/beta signaling,0.0010069932146067329
1368,1367,"['IQCC', 'TMEM39B', 'TSSK3']",3,None,None,1.0
1369,1368,"['IQSEC1', 'POMT2', 'WNT7A']",3,R-HSA-3238698,WNT ligand biogenesis and trafficking,0.03187783916033515
1370,1369,"['IRF7', 'SIGIRR']",2,R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.011944160829133743
1371,1370,"['IRX4', 'OSR2']",2,None,None,1.0
1372,1371,"['ISCU', 'LSM3', 'LSM6', 'LSM7', 'LSM8']",5,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,2.9073784523547808e-05
